EXER;IDENT;NDEPT;LBUDG;INSEE;CBUDG;CTYPE;CSTYP;NOMEN;siren;CREGI;CACTI;SECTEUR;FINESS;CODBUD1;CATEG;BAL;COMPTE;BEDEB;BECRE;OBNETDEB;OBNETCRE;ONBDEB;ONBCRE;OOBDEB;OOBCRE;SD;SC
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;2135;179.4;0.0;23133.0;0.0;0.0;0.0;0.0;0.0;23312.4;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;21531;177469.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177469.37;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;28121;0.0;19801.59;0.0;6437.88;0.0;0.0;0.0;6437.88;0.0;26239.47
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;281312;0.0;0.0;0.0;6338.8;0.0;0.0;0.0;6338.8;0.0;6338.8
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;281568;0.0;73823.78;0.0;8586.72;0.0;0.0;0.0;8586.72;0.0;82410.5
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;28158;0.0;24901.21;0.0;1274.44;0.0;0.0;0.0;1274.44;0.0;26175.65
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;6161;0.0;0.0;65969.8;0.0;0.0;0.0;0.0;0.0;65969.8;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;6257;0.0;0.0;7624.32;0.0;0.0;0.0;0.0;0.0;7624.32;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;64112;0.0;0.0;303675.02;0.0;0.0;0.0;0.0;0.0;303675.02;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;6453;0.0;0.0;1455899.76;0.0;0.0;0.0;0.0;0.0;1455899.76;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;6553;0.0;0.0;221954.89;0.0;0.0;0.0;0.0;0.0;221954.89;0.0
2020;21950487500010;095;PERSAN;487;1;101;00;M14;219504875;011;40;;;;Commune;DEF;673;0.0;0.0;2248.63;0.0;0.0;0.0;0.0;0.0;2248.63;0.0
2020;21950487500135;095;ASST-PERSAN;983;3;410;00;M49;219504875;011;01;;;;Commune;DEF;16884;0.0;17166.27;0.0;0.0;17166.27;14481.44;0.0;0.0;0.0;14481.44
2020;21950488300014;095;PIERRELAYE;488;1;101;00;M14;219504883;011;40;;;;Commune;DEF;21312;4905023.41;0.0;63566.72;0.0;0.0;0.0;0.0;0.0;4968590.13;0.0
2020;21950488300014;095;PIERRELAYE;488;1;101;00;M14;219504883;011;40;;;;Commune;DEF;46726;35961.3;0.0;0.0;0.0;1868.36;4498.49;0.0;0.0;33331.17;0.0
2020;21950488300014;095;PIERRELAYE;488;1;101;00;M14;219504883;011;40;;;;Commune;DEF;47211;0.0;0.0;0.0;0.0;500798.0;500798.0;0.0;0.0;0.0;0.0
2020;21950488300014;095;PIERRELAYE;488;1;101;00;M14;219504883;011;40;;;;Commune;DEF;60631;0.0;0.0;50204.61;0.0;0.0;0.0;0.0;0.0;50204.61;0.0
